ItemID,Context,sentence_with_equations,Question,Correct_answer,Target_sentence_position,Number_of_propositions,Condition,plausibility
12255,The landlord rented the movie the cousin because the weightlifter targeted the machinist when the fool noticed the vagrant.,The 9 landlord + rented 9 the = movie x15777 the 8 cousin + because 2 the = weightlifter x15778 targeted 4 the + machinist 3 when = the x15779 fool 7 noticed + the 9 vagrant.,Did the landlord rent the cousin the movie?,No,first,three,BenefactiveDoubleObjectConstruction,implausible
12256,The organizer reserved the seat the parent because the chiseler persuaded the saxophonist after the astronaut photographed the manservant.,The 1 organizer + reserved 8 the = seat x15781 the 1 parent + because 5 the = chiseler x15782 persuaded 3 the + saxophonist 9 after = the x15783 astronaut 7 photographed + the 9 manservant.,Did the organizer reserve the parent the seat?,No,first,three,BenefactiveDoubleObjectConstruction,implausible
12257,The baker rolled the dough the child after the housemaid affronted the defender and the concierge judged the invader.,The 1 baker + rolled 9 the = dough x15785 the 7 child + after 4 the = housemaid x15786 affronted 3 the + defender 5 and = the x15787 concierge 6 judged + the 3 invader.,Did the baker roll the child the dough?,No,first,three,BenefactiveDoubleObjectConstruction,implausible
12258,The conservationist saved the nest the bird after the pensioner noted the german but the choreographer ignored the dealer.,The 3 conservationist + saved 4 the = nest x15789 the 9 bird + after 3 the = pensioner x15790 noted 9 the + german 2 but = the x15791 choreographer 9 ignored + the 9 dealer.,Did the conservationist save the bird the nest?,No,first,three,BenefactiveDoubleObjectConstruction,implausible
12259,The owner secured the leash the dog after the academic chastised the appraiser because the tramp investigated the jester.,The 8 owner + secured 6 the = leash x15793 the 3 dog + after 6 the = academic x15794 chastised 6 the + appraiser 6 because = the x15795 tramp 5 investigated + the 2 jester.,Did the owner secure the dog the leash?,No,first,three,BenefactiveDoubleObjectConstruction,implausible
12260,The educator shaped the lesson the student after the goalie invoiced the heretic when the geneticist dismissed the churchgoer.,The 5 educator + shaped 8 the = lesson x15797 the 9 student + after 6 the = goalie x15798 invoiced 8 the + heretic 9 when = the x15799 geneticist 1 dismissed + the 3 churchgoer.,Did the educator shape the student the lesson?,No,first,three,BenefactiveDoubleObjectConstruction,implausible
12261,The prima_donna sickened the watchmaker and the thief stole the item the criminal but the greek humiliated the toymaker.,The 5 prima_donna + sickened 5 the = watchmaker x15801 and 9 the + thief 3 stole = the x15802 item 1 the + criminal 7 but = the x15803 greek 3 humiliated + the 1 toymaker.,Did the thief steal the criminal the item?,No,second,three,BenefactiveDoubleObjectConstruction,implausible
12262,The veteran vexed the performer and the roommate washed the dish the friend when the extremist undermined the songwriter.,The 8 veteran + vexed 6 the = performer x15805 and 6 the + roommate 5 washed = the x15806 dish 5 the + friend 2 when = the x15807 extremist 8 undermined + the 9 songwriter.,Did the roommate wash the friend the dish?,No,second,three,BenefactiveDoubleObjectConstruction,implausible
12263,The telemarketer spoted the missionary and the author wrote the story the child because the caregiver screamed the watchmaker.,The 4 telemarketer + spoted 4 the = missionary x15809 and 8 the + author 4 wrote = the x15810 story 7 the + child 4 because = the x15811 caregiver 6 screamed + the 7 watchmaker.,Did the author write the child the story?,No,second,three,BenefactiveDoubleObjectConstruction,implausible
12264,The russian raved the acupuncturist and the coordinator arranged the accommodations the guest after the biologist fascinated the roadworker.,The 4 russian + raved 5 the = acupuncturist x15813 and 1 the + coordinator 5 arranged = the x15814 accommodations 6 the + guest 7 after = the x15815 biologist 2 fascinated + the 3 roadworker.,Did the coordinator arrange the guest the accommodations?,No,second,three,BenefactiveDoubleObjectConstruction,implausible
12265,The realtor alerted the parent but the manager assembled the presentation the team and the kleptomaniac noticed the envoy.,The 6 realtor + alerted 5 the = parent x15817 but 2 the + manager 9 assembled = the x15818 presentation 4 the + team 3 and = the x15819 kleptomaniac 1 noticed + the 7 envoy.,Did the manager assemble the team the presentation?,No,second,three,BenefactiveDoubleObjectConstruction,implausible
12266,The bride deceived the residents but the chef grilled the burger the family when the optometrist suspected the victim.,The 9 bride + deceived 7 the = residents x15821 but 8 the + chef 7 grilled = the x15822 burger 3 the + family 5 when = the x15823 optometrist 4 suspected + the 8 victim.,Did the chef grill the family the burger?,No,second,three,BenefactiveDoubleObjectConstruction,implausible
12267,The chemist isolated the bullfighter but the volunteer knit the blanket the dog because the professor fascinated the understudy.,The 1 chemist + isolated 9 the = bullfighter x15825 but 5 the + volunteer 4 knit = the x15826 blanket 8 the + dog 5 because = the x15827 professor 3 fascinated + the 8 understudy.,Did the volunteer knit the dog the blanket?,No,second,three,BenefactiveDoubleObjectConstruction,implausible
12268,The acupuncturist mentioned the botanist but the student earned the scholarship the sister after the veteran flattered the shrink.,The 4 acupuncturist + mentioned 1 the = botanist x15829 but 5 the + student 4 earned = the x15830 scholarship 8 the + sister 9 after = the x15831 veteran 9 flattered + the 2 shrink.,Did the student earn the sister the scholarship?,No,second,three,BenefactiveDoubleObjectConstruction,implausible
12269,The equestrian vexed the physiologist when the hostess served the tea the guest and the undergraduate befriended the mayor.,The 8 equestrian + vexed 1 the = physiologist x15833 when 3 the + hostess 4 served = the x15834 tea 9 the + guest 4 and = the x15835 undergraduate 9 befriended + the 2 mayor.,Did the hostess serve the guest the tea?,No,second,three,BenefactiveDoubleObjectConstruction,implausible
12270,The parent complimented the outsider when the teacher arranged the desks the students but the invalid tested the go-between.,The 3 parent + complimented 1 the = outsider x15837 when 3 the + teacher 7 arranged = the x15838 desks 4 the + students 2 but = the x15839 invalid 1 tested + the 5 go-between.,Did the teacher arrange the students the desks?,No,second,three,BenefactiveDoubleObjectConstruction,implausible
12271,The sentry excused the neurologist when the carpenter assembled the dollhouse the children because the prosecutor dazzled the nominee.,The 7 sentry + excused 4 the = neurologist x15841 when 3 the + carpenter 3 assembled = the x15842 dollhouse 8 the + children 4 because = the x15843 prosecutor 6 dazzled + the 2 nominee.,Did the carpenter assemble the children the dollhouse?,No,second,three,BenefactiveDoubleObjectConstruction,implausible
12272,The warlord affronted the patron when the baker baked the cookies the friends after the football exhausted the commentator.,The 5 warlord + affronted 7 the = patron x15845 when 5 the + baker 6 baked = the x15846 cookies 2 the + friends 7 after = the x15847 football 6 exhausted + the 8 commentator.,Did the baker bake the friends the cookies?,No,second,three,BenefactiveDoubleObjectConstruction,implausible
12273,The petitioner aggravated the commander because the clerk booked the room the tourists and the chiseler intimidated the umpire.,The 8 petitioner + aggravated 3 the = commander x15849 because 4 the + clerk 3 booked = the x15850 room 4 the + tourists 7 and = the x15851 chiseler 8 intimidated + the 5 umpire.,Did the clerk book the tourists the room?,No,second,three,BenefactiveDoubleObjectConstruction,implausible
12274,The wholesaler derided the upholsterer because the chef boiled the water the cat but the running wounded the brewer.,The 3 wholesaler + derided 4 the = upholsterer x15853 because 5 the + chef 9 boiled = the x15854 water 9 the + cat 9 but = the x15855 running 1 wounded + the 9 brewer.,Did the chef boil the cat the water?,No,second,three,BenefactiveDoubleObjectConstruction,implausible
12275,The underwriter reimbursed the translator because the architect built the treehouse the family when the opportunist agitated the italian.,The 8 underwriter + reimbursed 8 the = translator x15857 because 7 the + architect 8 built = the x15858 treehouse 5 the + family 4 when = the x15859 opportunist 1 agitated + the 9 italian.,Did the architect build the family the treehouse?,No,second,three,BenefactiveDoubleObjectConstruction,implausible
12276,The roadworker presented the quarterback because the uncle bought the toy the nephew after the panhandler rushed the solicitor.,The 4 roadworker + presented 7 the = quarterback x15861 because 3 the + uncle 1 bought = the x15862 toy 9 the + nephew 3 after = the x15863 panhandler 6 rushed + the 9 solicitor.,Did the uncle buy the nephew the toy?,No,second,three,BenefactiveDoubleObjectConstruction,implausible
12277,The stenographer raved the tramp after the artist carved the sculpture the kids and the motorcyclist notified the barrister.,The 3 stenographer + raved 9 the = tramp x15865 after 3 the + artist 1 carved = the x15866 sculpture 3 the + kids 7 and = the x15867 motorcyclist 4 notified + the 4 barrister.,Did the artist carve the kids the sculpture?,No,second,three,BenefactiveDoubleObjectConstruction,implausible
12278,The rancher ruined the anesthesiologist after the cashier cashed the check the customer but the trendsetter lauded the infantryman.,The 9 rancher + ruined 7 the = anesthesiologist x15869 after 8 the + cashier 8 cashed = the x15870 check 4 the + customer 3 but = the x15871 trendsetter 8 lauded + the 5 infantryman.,Did the cashier cash the customer the check?,No,second,three,BenefactiveDoubleObjectConstruction,implausible
12279,The rustler poisoned the know-it-all after the boy caught the ball the dog because the cartographer perplexed the workaholic.,The 1 rustler + poisoned 5 the = know-it-all x15873 after 5 the + boy 3 caught = the x15874 ball 5 the + dog 1 because = the x15875 cartographer 6 perplexed + the 3 workaholic.,Did the boy catch the dog the ball?,No,second,three,BenefactiveDoubleObjectConstruction,implausible
12280,The cowboy overcharged the sentry after the team chartered the bus the travelers when the maniac begrudged the counterfeiter.,The 3 cowboy + overcharged 9 the = sentry x15877 after 6 the + team 8 chartered = the x15878 bus 4 the + travelers 8 when = the x15879 maniac 8 begrudged + the 6 counterfeiter.,Did the team charter the travelers the bus?,No,second,three,BenefactiveDoubleObjectConstruction,implausible
12281,The taxpayer placated the auctioneer and the champion fighted the hypnotist but the maid cleaned the rooms the siblings.,The 9 taxpayer + placated 3 the = auctioneer x15881 and 5 the + champion 1 fighted = the x15882 hypnotist 8 but + the 9 maid = cleaned x15883 the 7 rooms + the 7 siblings.,Did the maid clean the siblings the rooms?,No,third,three,BenefactiveDoubleObjectConstruction,implausible
