ItemID,Context,Sentence_with_equations,Question,Correct_answer,Target_sentence_position,Number_of_propositions,Condition,Plausibility
12330,The messenger mystified the equestrian when the tailor made the dress for the sister but the songwriter saluted the henchman.,The 5 messenger + mystified 3 the = equestrian x8397 when 7 the + tailor 1 made = the x8398 dress 7 for + the 6 sister = but x8399 the 9 songwriter + saluted 7 the = henchman.,Did the tailor make the sister for the dress?,No,second,three,BenefactiveFor,plausible
12331,The maverick rejected the parachutist when the customer ordered the meal for the waiter because the roadworker judged the murderer.,The 7 maverick + rejected 8 the = parachutist x8401 when 7 the + customer 1 ordered = the x8402 meal 1 for + the 7 waiter = because x8403 the 3 roadworker + judged 1 the = murderer.,Did the customer order the waiter for the meal?,No,second,three,BenefactiveFor,plausible
12332,The machinist neglected the climber when the artist painted the picture for the niece after the ophthalmologist goaded the steward.,The 9 machinist + neglected 1 the = climber x8405 when 1 the + artist 6 painted = the x8406 picture 3 for + the 8 niece = after x8407 the 5 ophthalmologist + goaded 3 the = steward.,Did the artist paint the niece for the picture?,No,second,three,BenefactiveFor,plausible
12333,The butler stuned the invader because the florist picked the flower for the kid and the hero begrudged the embezzler.,The 4 butler + stuned 9 the = invader x8409 because 1 the + florist 3 picked = the x8410 flower 7 for + the 9 kid = and x8411 the 2 hero + begrudged 8 the = embezzler.,Did the florist pick the kid for the flower?,No,second,three,BenefactiveFor,plausible
12334,The cartographer dismissed the sommelier because the chef prepared the meal for the guest but the climber mentioned the shoemaker.,The 9 cartographer + dismissed 9 the = sommelier x8413 because 7 the + chef 1 prepared = the x8414 meal 9 for + the 8 guest = but x8415 the 1 climber + mentioned 3 the = shoemaker.,Did the chef prepare the guest for the meal?,No,second,three,BenefactiveFor,plausible
12335,The sherpa repulsed the parent because the landlord rented the movie for the cousin when the miser bemused the typist.,The 8 sherpa + repulsed 1 the = parent x8417 because 8 the + landlord 1 rented = the x8418 movie 4 for + the 3 cousin = when x8419 the 3 miser + bemused 5 the = typist.,Did the landlord rent the cousin for the movie?,No,second,three,BenefactiveFor,plausible
12336,The brewer complimented the professor because the organizer reserved the seat for the parent after the plaintiff noticed the girlfriend.,The 9 brewer + complimented 6 the = professor x8421 because 5 the + organizer 7 reserved = the x8422 seat 6 for + the 8 parent = after x8423 the 6 plaintiff + noticed 1 the = girlfriend.,Did the organizer reserve the parent for the seat?,No,second,three,BenefactiveFor,plausible
12337,The valet maddened the go-between after the baker rolled the dough for the child and the mason intimidated the traditionalist.,The 6 valet + maddened 5 the = go-between x8425 after 9 the + baker 9 rolled = the x8426 dough 6 for + the 6 child = and x8427 the 7 mason + intimidated 6 the = traditionalist.,Did the baker roll the child for the dough?,No,second,three,BenefactiveFor,plausible
12338,The provost related the golfer after the conservationist saved the nest for the bird but the editor overcharged the patent.,The 1 provost + related 5 the = golfer x8429 after 3 the + conservationist 7 saved = the x8430 nest 7 for + the 9 bird = but x8431 the 1 editor + overcharged 5 the = patent.,Did the conservationist save the bird for the nest?,No,second,three,BenefactiveFor,plausible
12339,The skater judged the cabinetmaker after the owner secured the leash for the dog because the feminist contradicted the zealot.,The 6 skater + judged 5 the = cabinetmaker x8433 after 7 the + owner 9 secured = the x8434 leash 5 for + the 5 dog = because x8435 the 2 feminist + contradicted 6 the = zealot.,Did the owner secure the dog for the leash?,No,second,three,BenefactiveFor,plausible
12340,The counterfeiter infuriated the roadworker after the educator shaped the lesson for the student when the cabinetmaker aggravated the telemarketer.,The 1 counterfeiter + infuriated 3 the = roadworker x8437 after 6 the + educator 6 shaped = the x8438 lesson 7 for + the 2 student = when x8439 the 4 cabinetmaker + aggravated 2 the = telemarketer.,Did the educator shape the student for the lesson?,No,second,three,BenefactiveFor,plausible
12341,The shoemaker nudged the procrastinator and the tramp invited the proctor but the thief stole the item for the criminal.,The 7 shoemaker + nudged 1 the = procrastinator x8441 and 5 the + tramp 6 invited = the x8442 proctor 8 but + the 8 thief = stole x8443 the 8 item + for 1 the = criminal.,Did the thief steal the criminal for the item?,No,third,three,BenefactiveFor,plausible
12342,The governor lashed the taxpayer and the veteran shoved the bassist when the roommate washed the dish for the friend.,The 5 governor + lashed 5 the = taxpayer x8445 and 8 the + veteran 2 shoved = the x8446 bassist 4 when + the 2 roommate = washed x8447 the 7 dish + for 7 the = friend.,Did the roommate wash the friend for the dish?,No,third,three,BenefactiveFor,plausible
12343,The optometrist wounded the planner and the capitalist intimidated the sherpa because the author wrote the story for the child.,The 4 optometrist + wounded 5 the = planner x8449 and 8 the + capitalist 4 intimidated = the x8450 sherpa 6 because + the 8 author = wrote x8451 the 3 story + for 7 the = child.,Did the author write the child for the story?,No,third,three,BenefactiveFor,plausible
12344,The roadworker pinched the porter and the socialist awed the user after the coordinator arranged the accommodations for the guest.,The 9 roadworker + pinched 5 the = porter x8453 and 3 the + socialist 7 awed = the x8454 user 7 after + the 5 coordinator = arranged x8455 the 3 accommodations + for 8 the = guest.,Did the coordinator arrange the guest for the accommodations?,No,third,three,BenefactiveFor,plausible
12345,The trickster dismissed the lineman but the fool healed the veteran and the manager assembled the presentation for the team.,The 8 trickster + dismissed 1 the = lineman x8457 but 2 the + fool 6 healed = the x8458 veteran 5 and + the 5 manager = assembled x8459 the 4 presentation + for 8 the = team.,Did the manager assemble the team for the presentation?,No,third,three,BenefactiveFor,plausible
12346,The regular baffled the storekeeper but the usher mollified the chaplain when the chef grilled the burger for the family.,The 7 regular + baffled 6 the = storekeeper x8461 but 4 the + usher 2 mollified = the x8462 chaplain 9 when + the 6 chef = grilled x8463 the 5 burger + for 7 the = family.,Did the chef grill the family for the burger?,No,third,three,BenefactiveFor,plausible
12347,The user poisoned the tramp but the storekeeper raved the admiral because the volunteer knitted the blanket for the dog.,The 5 user + poisoned 4 the = tramp x8465 but 9 the + storekeeper 7 raved = the x8466 admiral 5 because + the 1 volunteer = knitted x8467 the 9 blanket + for 4 the = dog.,Did the volunteer knit the dog for the blanket?,No,third,three,BenefactiveFor,plausible
12348,The spiritual flattered the clarinetist but the leper diagnosed the embalmer after the student earned the scholarship for the sister.,The 8 spiritual + flattered 3 the = clarinetist x8469 but 2 the + leper 9 diagnosed = the x8470 embalmer 3 after + the 5 student = earned x8471 the 3 scholarship + for 3 the = sister.,Did the student earn the sister for the scholarship?,No,third,three,BenefactiveFor,plausible
12349,The lecturer derided the mariner when the donor befuddled the newswoman and the hostess served the tea for the guest.,The 9 lecturer + derided 8 the = mariner x8473 when 1 the + donor 7 befuddled = the x8474 newswoman 6 and + the 6 hostess = served x8475 the 9 tea + for 5 the = guest.,Did the hostess serve the guest for the tea?,No,third,three,BenefactiveFor,plausible
12350,The meteorologist befuddled the photographer when the welder eyed the waitress but the teacher arranged the desks for the students.,The 9 meteorologist + befuddled 1 the = photographer x8477 when 8 the + welder 4 eyed = the x8478 waitress 3 but + the 4 teacher = arranged x8479 the 9 desks + for 8 the = students.,Did the teacher arrange the students for the desks?,No,third,three,BenefactiveFor,plausible
12351,The hoodlum mortified the infantryman when the archivist hounded the dermatologist because the carpenter assembled the dollhouse for the children.,The 2 hoodlum + mortified 7 the = infantryman x8481 when 1 the + archivist 2 hounded = the x8482 dermatologist 4 because + the 1 carpenter = assembled x8483 the 4 dollhouse + for 3 the = children.,Did the carpenter assemble the children for the dollhouse?,No,third,three,BenefactiveFor,plausible
12352,The husband visited the cinematographer when the officer esteemed the juror after the baker baked the cookies for the friends.,The 2 husband + visited 7 the = cinematographer x8485 when 9 the + officer 8 esteemed = the x8486 juror 9 after + the 6 baker = baked x8487 the 2 cookies + for 7 the = friends.,Did the baker bake the friends for the cookies?,No,third,three,BenefactiveFor,plausible
12353,The culprit commended the petitioner because the dane observed the neurologist and the clerk booked the room for the tourists.,The 8 culprit + commended 6 the = petitioner x8489 because 9 the + dane 5 observed = the x8490 neurologist 8 and + the 2 clerk = booked x8491 the 6 room + for 7 the = tourists.,Did the clerk book the tourists for the room?,No,third,three,BenefactiveFor,plausible
12354,The jailor tested the higher-ups because the traditionalist deceived the emperor but the chef boiled the water for the cat.,The 3 jailor + tested 6 the = higher-ups x8493 because 9 the + traditionalist 4 deceived = the x8494 emperor 2 but + the 1 chef = boiled x8495 the 4 water + for 5 the = cat.,Did the chef boil the cat for the water?,No,third,three,BenefactiveFor,plausible
12355,The patrolman charmed the sniper because the stonecutter begrudged the monk when the architect built the treehouse for the family.,The 3 patrolman + charmed 1 the = sniper x8497 because 3 the + stonecutter 3 begrudged = the x8498 monk 4 when + the 1 architect = built x8499 the 4 treehouse + for 6 the = family.,Did the architect build the family for the treehouse?,No,third,three,BenefactiveFor,plausible
12356,The fieldworker approved the courier because the brewer infuriated the know-it-all after the uncle bought the toy for the nephew.,The 7 fieldworker + approved 4 the = courier x8501 because 4 the + brewer 6 infuriated = the x8502 know-it-all 2 after + the 4 uncle = bought x8503 the 1 toy + for 3 the = nephew.,Did the uncle buy the nephew for the toy?,No,third,three,BenefactiveFor,plausible
12357,The cat befuddled the skater after the trespasser suspected the dean and the artist carved the sculpture for the kids.,The 3 cat + befuddled 3 the = skater x8505 after 6 the + trespasser 8 suspected = the x8506 dean 6 and + the 5 artist = carved x8507 the 8 sculpture + for 8 the = kids.,Did the artist carve the kids for the sculpture?,No,third,three,BenefactiveFor,plausible
